user_id,product_id,eval_set,order_id
1703,6316,train,13558
1704,538,train,13564
1706,9240,train,13579
1708,138320,train,13591
1710,9254,train,13603
1712,9260,train,13614
1714,9265,train,13624
1716,4172,train,13636
1718,9285,train,13648
1718,1545,train,13650
1719,9288,train,13665
1721,9014,train,13679
1723,9307,train,13691
1725,487,train,13705
1727,9327,train,13717
1728,9278,train,13728
1730,138326,train,13741
1732,9340,train,13752
1733,9350,train,13759
1733,9355,train,13761
1734,9359,train,13780
1736,9366,train,13791
1737,9372,train,13797
1738,153029,train,13805
1739,9382,train,13812
1741,9392,train,13828
1742,9395,train,13834
1744,9399,train,13847
1745,17932,train,13853
1746,9407,train,13861
1748,2529,train,13874
1749,14585,train,13880
1751,153032,train,13895
1753,119632,train,13907
1754,9444,train,13913
1754,9437,train,13915
1756,38858,train,13936
1757,153033,train,13945
1759,9467,train,13956
1759,9465,train,13958
1760,9474,train,13973
1762,9481,train,13983
1764,9489,train,13994
1765,9491,train,14002
1767,91,train,14015
1768,9502,train,14022
1770,9513,train,14036
1771,9519,train,14044
1772,9526,train,14054
1773,65008,train,14063
1774,9538,train,14069
1776,26883,train,14082
1778,9549,train,14094
1780,6375,train,14106
1781,9560,train,14114
1783,9568,train,14127
1785,9579,train,14138
1786,27961,train,14148
1788,153041,train,14159
1790,9597,train,14171
1792,9603,train,14183
1794,9616,train,14194
1794,9613,train,14196
1796,70792,train,14213
1798,9628,train,14225
1799,44162,train,14231
1801,9637,train,14243
1802,9646,train,14253
1803,118988,train,14260
1804,5780,train,14275
1805,9665,train,14284
1807,9671,train,14296
1808,42241,train,14302
1809,153049,train,14313
1811,20553,train,14326
1812,9698,train,14332
1813,9704,train,14343
1815,9711,train,14354
1817,2286,train,14365
1817,9719,train,14367
1818,9729,train,14381
1820,9740,train,14395
1821,9743,train,14401
1822,4634,train,14410
1823,9759,train,14420
1823,9753,train,14422
1824,9769,train,14441
1826,92720,train,14452
1828,9782,train,14463
1829,93,train,14469
1830,9793,train,14477
1831,922,train,14492
1832,9806,train,14499
1833,9817,train,14513
1835,9820,train,14525
1837,9828,train,14536
1839,9836,train,14548
1840,9844,train,14556
1841,9853,train,14566
1842,9857,train,14579
1844,47199,train,14590
1846,8690,train,14600
1847,1220,train,14611
1848,9888,train,14620
1848,9887,train,14622
1850,1970,train,14642
1852,9904,train,14654
1853,9909,train,14663
1854,9917,train,14669
1855,9919,train,14680
1856,9924,train,14688
1858,29182,train,14700
1859,816,train,14707
1860,9945,train,14719
1861,9950,train,14726
1861,9955,train,14728
1863,9967,train,14747
1864,456,train,14754
1865,6552,train,14762
1867,9983,train,14777
1869,9992,train,14789
1871,3026,train,14802
1872,1823,train,14811
1874,72,train,14821
1876,10003,train,14833
1878,8073,train,14843
1878,10016,train,14845
1878,10022,train,14847
1878,10014,train,14849
1880,8305,train,14882
1881,10038,train,14891
1883,10044,train,14902
1885,138368,train,14913
1887,10053,train,14923
1888,10056,train,14929
1890,10064,train,14942
1892,10068,train,14953
1893,10074,train,14961
1895,4997,train,14977
1896,153074,train,14988
1897,10088,train,14994
1899,1928,train,15007
1901,18368,train,15020
1902,153076,train,15028
1903,10123,train,15041
1903,10122,train,15043
1904,7141,train,15058
1906,138376,train,15069
1908,10138,train,15079
1908,10142,train,15081
1910,10155,train,15097
1910,10151,train,15099
1910,43428,train,15101
1911,10169,train,15120
1912,10174,train,15131
1914,10176,train,15141
1915,10185,train,15152
1916,14737,train,15158
1918,10201,train,15172
1918,10196,train,15174
1920,10213,train,15189
1921,10215,train,15197
1922,10227,train,15203
1923,10230,train,15218
1925,10236,train,15228
1926,21473,train,15236
1928,82489,train,15246
1929,10252,train,15255
1931,10258,train,15266
1932,10274,train,15272
1932,10271,train,15274
1933,10280,train,15294
1935,10285,train,15305
1937,114854,train,15318
1938,138389,train,15324
1940,10040,train,15338
1941,1849,train,15346
1941,10316,train,15348
1943,10331,train,15372
1945,10341,train,15384
1946,10343,train,15392
1947,10350,train,15402
1948,647,train,15408
1949,3573,train,15416
1950,10374,train,15426
1950,10372,train,15428
1952,14370,train,15450
1954,10387,train,15461
1956,10397,train,15472
1957,10402,train,15482
1959,10420,train,15493
1959,10419,train,15495
1960,10424,train,15512
1961,10443,train,15520
1961,10464,train,15522
1961,10432,train,15524
1961,10449,train,15526
1961,10427,train,15528
1962,10471,train,15567
1964,10475,train,15580
1966,153097,train,15591
1968,146,train,15602
1970,10497,train,15615
1970,10496,train,15617
1971,10504,train,15628
1972,10514,train,15643
1973,10531,train,15651
1973,10523,train,15653
1973,10521,train,15655
1974,10544,train,15682
1975,70970,train,15691
1977,10558,train,15702
1978,10565,train,15710
1979,6129,train,15719
1980,10573,train,15727
1981,10576,train,15733
1982,62870,train,15746
1984,138408,train,15757
1984,13821,train,15759
1986,18483,train,15774
1987,10603,train,15781
1988,10611,train,15790
1989,10617,train,15800
1991,10622,train,15811
1992,10626,train,15817
1993,1568,train,15826
1995,153105,train,15840
1997,74540,train,15850
1999,2501,train,15860
2001,10651,train,15871
2002,1177,train,15879
2004,10661,train,15889
2005,16430,train,15897
2006,10672,train,15905
2007,10676,train,15915
2008,10680,train,15923
2008,10678,train,15925
2008,10687,train,15927
2009,14799,train,15958
2011,10711,train,15970
2012,10719,train,15981
2013,10744,train,15990
2013,10739,train,15992
2013,10745,train,15994
2014,10751,train,16020
2016,10756,train,16031
2018,10766,train,16044
2019,647,train,16054
2021,10778,train,16065
2023,54898,train,16077
2025,10790,train,16088
2027,60276,train,16098
2029,153111,train,16109
2030,1687,train,16115
2031,10820,train,16125
2032,10821,train,16136
2033,138429,train,16143
2035,10838,train,16159
2036,30527,train,16165
2038,5097,train,16178
2040,10860,train,16190
2040,10857,train,16192
2042,10866,train,16208
2043,10872,train,16214
2045,10877,train,16226
2047,10883,train,16237
2048,13767,train,16247
2050,10895,train,16260
2051,10898,train,16266
2053,10906,train,16278
2054,10914,train,16285
2055,10922,train,16300
2057,10928,train,16311
2058,10935,train,16319
2060,10945,train,16330
2061,10951,train,16338
2061,10952,train,16340
2062,22905,train,16351
2064,10964,train,16364
2066,10977,train,16375
2066,10971,train,16377
2067,10981,train,16390
2068,10990,train,16401
2070,138442,train,16414
2071,10996,train,16420
2073,11002,train,16431
2075,11010,train,16443
2076,11018,train,16453
2077,121270,train,16460
2078,11025,train,16467
2079,138444,train,16478
2081,11044,train,16493
2081,11047,train,16495
2083,11054,train,16511
2085,5779,train,16522
2085,11062,train,16524
2086,11073,train,16542
2088,11077,train,16553
2090,11084,train,16565
2092,138448,train,16576
2094,33175,train,16587
2094,11102,train,16589
2095,11106,train,16604
2097,11110,train,16614
2098,647,train,16624
2100,11128,train,16635
2101,11132,train,16646
2102,11138,train,16652
2104,16227,train,16666
2105,11146,train,16674
2106,11154,train,16685
2108,11161,train,16701
2110,11169,train,16713
2111,14654,train,16719
2111,11172,train,16721
2111,6215,train,16723
2112,11195,train,16750
2112,8009,train,16752
2114,24630,train,16772
2116,1171,train,16783
2117,11214,train,16791
2118,11219,train,16799
2120,11226,train,16811
2122,11232,train,16822
2124,11243,train,16832
2125,61619,train,16841
2126,11251,train,16851
2128,20865,train,16862
2129,6804,train,16869
2131,11270,train,16882
2132,11271,train,16889
2133,11281,train,16902
2135,11291,train,16914
2136,11294,train,16922
2138,11301,train,16934
2140,59826,train,16946
2142,3106,train,16959
2144,5429,train,16969
2146,153149,train,16980
2147,11327,train,16986
2147,9786,train,16988
2148,11340,train,17004
2150,5663,train,17018
2151,4283,train,17025
2153,7316,train,17039
2155,11362,train,17051
2157,153155,train,17061
2159,11374,train,17071
2160,153157,train,17078
2161,153158,train,17084
2163,125195,train,17097
2165,4297,train,17108
2166,11396,train,17116
2167,11405,train,17124
2167,11402,train,17126
2168,11412,train,17138
2169,11429,train,17146
2169,11420,train,17148
2170,11438,train,17167
2170,11445,train,17169
2171,11448,train,17181
2173,11459,train,17196
2173,11457,train,17198
2175,153163,train,17216
2177,11477,train,17226
2178,138478,train,17237
2180,11488,train,17247
2180,11494,train,17249
2182,153166,train,17267
2184,1446,train,17279
2186,30713,train,17290
2187,153168,train,17296
2188,11524,train,17309
2189,11528,train,17317
2191,11536,train,17331
2192,20864,train,17339
2193,3138,train,17345
2195,453,train,17360
2196,11565,train,17371
2196,11563,train,17373
2196,75657,train,17375
2197,11578,train,17395
2199,11588,train,17408
2200,11591,train,17418
2201,11599,train,17424
2203,1804,train,17438
2204,10561,train,17446
2206,11615,train,17458
2207,11618,train,17466
2208,11632,train,17473
2209,11633,train,17487
2210,10571,train,17494
2212,11645,train,17508
2214,2839,train,17519
2216,2382,train,17530
2217,17249,train,17538
2219,6792,train,17549
2219,138491,train,17551
2221,11677,train,17568
2221,5474,train,17570
2222,11686,train,17581
2223,1862,train,17589
2224,118,train,17600
2225,38050,train,17609
2227,11704,train,17619
2227,11708,train,17621
2229,1647,train,17640
2230,51506,train,17651
2231,11730,train,17657
2232,11753,train,17665
2232,11743,train,17667
2232,11738,train,17669
2233,11757,train,17696
2235,11770,train,17710
2235,11768,train,17712
2237,11781,train,17731
2239,11789,train,17743
2241,19010,train,17753
2242,5164,train,17760
2243,11805,train,17771
2244,138496,train,17780
2246,11821,train,17791
2247,11825,train,17802
2249,1827,train,17813
2251,11846,train,17824
2252,11848,train,17835
2254,1548,train,17848
2256,11862,train,17858
2257,790,train,17867
2258,11872,train,17873
2258,10021,train,17875
2260,11886,train,17896
2261,153192,train,17904
2262,11896,train,17910
2264,11913,train,17923
2264,11911,train,17925
2264,11909,train,17927
2265,11925,train,17948
2266,11933,train,17963
2267,123029,train,17973
2269,152319,train,17985
2271,138507,train,17997
2273,2240,train,18011
2274,11957,train,18017
2275,138509,train,18032
2276,11972,train,18038
2278,138510,train,18050
2279,8019,train,18056
2281,11987,train,18069
2283,11994,train,18080
2285,153200,train,18094
2287,12008,train,18106
2288,138513,train,18114
2290,12021,train,18128
2291,138515,train,18134
2291,12031,train,18136
2293,91860,train,18158
2294,12050,train,18164
2296,12059,train,18178
2297,138518,train,18187
2299,12070,train,18197
2301,12081,train,18207
2301,12089,train,18209
2301,11649,train,18211
2302,12094,train,18231
2304,749,train,18245
2306,12108,train,18256
2306,12117,train,18258
2307,12118,train,18273
2309,12127,train,18284
2309,12128,train,18286
2311,33210,train,18304
2312,12138,train,18310
2313,12149,train,18325
2315,12157,train,18336
2317,2529,train,18346
2319,12167,train,18357
2321,12182,train,18371
2321,12183,train,18373
2322,2813,train,18385
2323,4318,train,18397
2325,12198,train,18407
2327,12207,train,18417
2328,12209,train,18425
2330,153212,train,18435
2332,53636,train,18445
2334,12227,train,18455
2336,144662,train,18467
2338,138533,train,18479
2339,43755,train,18487
2341,27352,train,18499
2343,153214,train,18512
2344,12259,train,18520
2346,286,train,18533
2348,12275,train,18544
2350,12279,train,18557
2352,12298,train,18569
2352,834,train,18571
2353,26301,train,18590
2355,12308,train,18603
2357,12315,train,18614
2358,12317,train,18621
2360,12323,train,18632
2362,153216,train,18643
2363,12333,train,18651
2365,12337,train,18662
2366,12341,train,18669
2368,12351,train,18682
2368,6949,train,18684
2369,63458,train,18700
2371,6760,train,18710
2372,1497,train,18716
2373,12376,train,18726
2373,12370,train,18728
2375,56277,train,18748
2377,12395,train,18758
2378,3197,train,18766
2380,12402,train,18781
2382,12411,train,18794
2383,9984,train,18804
2384,12478,train,18812
2386,12423,train,18826
2387,12428,train,18833
2388,12432,train,18844
2389,12441,train,18852
2389,12445,train,18854
2391,12450,train,18872
2392,12458,train,18881
2393,12464,train,18890
2395,1489,train,18902
2397,12666,train,18914
2399,12480,train,18925
2401,12492,train,18937
2402,12506,train,18947
2402,12498,train,18949
2404,74852,train,18966
2406,138555,train,18976
2408,12516,train,18989
2409,12526,train,18995
2411,77811,train,19010
2413,48498,train,19021
2413,12538,train,19023
2415,138558,train,19041
2416,10469,train,19049
2417,123882,train,19058
2419,12566,train,19069
2421,3864,train,19079
2423,12576,train,19090
2424,12583,train,19097
2425,124353,train,19105
2426,1827,train,19114
2427,12596,train,19126
2428,12833,train,19134
2428,12611,train,19136
2429,80602,train,19150
2431,138562,train,19163
2432,12628,train,19172
2433,12638,train,19180
2433,12635,train,19182
2434,12651,train,19197
2436,12656,train,19211
2438,12664,train,19223
2439,12673,train,19231
2441,12678,train,19246
2442,12686,train,19255
2443,12687,train,19265
2444,12161,train,19271
2444,1432,train,19273
2446,12702,train,19292
2447,12708,train,19301
2448,12712,train,19308
2450,12719,train,19319
2451,12729,train,19326
2451,12726,train,19328
2452,12734,train,19340
2453,12740,train,19352
2453,12737,train,19354
2455,11216,train,19374
2456,16153,train,19385
2458,39158,train,19395
2459,12775,train,19401
2460,11031,train,19413
2462,12791,train,19424
2462,12792,train,19426
2463,36941,train,19441
2464,12808,train,19452
2465,2579,train,19460
2465,1951,train,19462
2466,12602,train,19478
2468,12833,train,19490
2470,12840,train,19501
2471,12844,train,19508
2473,12854,train,19520
2474,153244,train,19530
2475,1970,train,19537
2475,12867,train,19539
2475,12870,train,19541
2476,12880,train,19561
2477,12882,train,19570
2478,73011,train,19584
2480,12901,train,19594
2481,115225,train,19602
2482,12915,train,19608
2482,12906,train,19610
2484,12951,train,19630
2484,12929,train,19632
2484,30454,train,19634
2484,12928,train,19636
2484,12953,train,19638
2486,12963,train,19679
2488,64841,train,19690
2489,12979,train,19698
2490,9927,train,19711
2491,12994,train,19718
2491,1108,train,19720
2491,13001,train,19722
2492,1120,train,19750
2494,13019,train,19763
2494,13027,train,19765
2495,13030,train,19780
2497,13036,train,19792
2498,13039,train,19799
2500,6346,train,19812
2501,13053,train,19819
2502,13056,train,19829
2503,36583,train,19837
2505,13074,train,19850
2506,13076,train,19858
2507,153255,train,19866
2509,13086,train,19877
2510,51477,train,19884
2512,13105,train,19900
2514,13111,train,19911
2515,13119,train,19921
2515,138600,train,19923
2517,13124,train,19938
2519,13128,train,19950
2521,13136,train,19962
2522,48809,train,19969
2523,101203,train,19980
2525,64205,train,19992
2526,13152,train,19999
2527,1862,train,20007
2528,13168,train,20018
2529,13173,train,20028
2531,13178,train,20040
2533,138603,train,20051
2533,216,train,20053
2535,4936,train,20074
2537,13201,train,20085
2538,13205,train,20093
2540,1852,train,20106
2540,13220,train,20108
2541,13226,train,20121
2542,7157,train,20135
2543,54271,train,20144
2545,13241,train,20154
2546,29000,train,20162
2548,13252,train,20174
2549,6574,train,20180
2551,13257,train,20192
2552,138612,train,20198
2554,13273,train,20211
2554,138613,train,20213
2555,13278,train,20226
2556,13284,train,20234
2558,153269,train,20247
2560,13295,train,20260
2562,601,train,20273
2563,13304,train,20281
2564,13308,train,20287
2565,6011,train,20300
2565,13313,train,20302
2567,13329,train,20322
2568,13334,train,20330
2570,1010,train,20342
2572,138618,train,20352
2574,13350,train,20363
2576,13354,train,20375
2577,11727,train,20383
2577,988,train,20385
2578,11729,train,20400
2580,13376,train,20411
2582,13384,train,20421
2583,13387,train,20429
2584,13389,train,20435
2584,13409,train,20437
2584,137049,train,20439
2586,13418,train,20469
2588,13424,train,20482
2589,153276,train,20489
2590,839,train,20504
2590,13442,train,20506
2591,13448,train,20518
2593,13454,train,20532
2595,12571,train,20545
2597,13464,train,20555
2598,13470,train,20561
2600,138627,train,20575
2601,12553,train,20584
2601,13482,train,20586
2602,138628,train,20598
2603,13501,train,20609
2604,13504,train,20615
2605,13509,train,20623
2606,1081,train,20634
2607,6216,train,20642
2608,13523,train,20650
2610,24679,train,20666
2611,13545,train,20672
2613,1190,train,20687
2615,58579,train,20698
2617,66050,train,20710
2619,11436,train,20721
2619,13566,train,20723
2621,4609,train,20741
2621,13579,train,20743
2623,12404,train,20760
2625,13591,train,20770
2626,2252,train,20777
2627,127880,train,20790
2629,13612,train,20800
2631,13618,train,20811
2631,3122,train,20813
2631,13629,train,20815
2631,13638,train,20817
2632,2587,train,20845
2633,13647,train,20853
2635,1316,train,20868
2637,13661,train,20880
2639,13664,train,20890
2639,13306,train,20892
2640,13676,train,20905
2642,13682,train,20920
